#ct [m], X [m], BetaX [rad], Y [m], BetaY [rad], Z [m], BetaZ [rad], Bx [T], By [T], Bz [T]
0	0.004	0.0	0.0005	0.0	-1.23	0.9999999854930839	-1.059977391e-06	4.24324231e-05	2.5820087359999967e-07
0.000246	0.004000000000128483	1.0453046960574934e-09	0.0005000000000032111	2.6130850802783154e-11	-1.2297540000035687	0.9999999854930839	-1.0659300517003536e-06	4.260968635932274e-05	2.5943868737706365e-07
0.000492	0.004000000000514647	2.094960849571922e-09	0.0005000000000128684	5.2407778912073616e-11	-1.2295080000071374	0.9999999854930838	-1.0718631112913488e-06	4.2786475769818155e-05	2.6067287108604696e-07
0.000738	0.0040000000011595595	3.148959307977769e-09	0.0005000000000290077	7.883040572528049e-11	-1.2292620000107062	0.9999999854930838	-1.0777849702482706e-06	4.296299440954917e-05	2.619049804696636e-07
0.000984	0.00400000000206429	4.2072959110177935e-09	0.000500000000051665	1.053985591503623e-10	-1.229016000014275	0.9999999854930838	-1.0837040290464053e-06	4.313944535657865e-05	2.6313657127062805e-07
0.0012300000000000002	0.004000000003229904	5.269971490743031e-09	0.0005000000000808759	1.3211227360582722e-10	-1.2287700000178436	0.9999999854930838	-1.0896286881610381e-06	4.33160316889695e-05	2.643691992316537e-07
0.0014760000000000003	0.0040000000046574715	6.336991871512792e-09	0.0005000000001166762	1.5897179002073324e-10	-1.2285240000214124	0.9999999854930838	-1.0955673480674552e-06	4.349295648478457e-05	2.6560442009545377e-07
0.0017220000000000004	0.004000000006348061	7.408367869994663e-09	0.000500000000159102	1.8597755583468837e-10	-1.228278000024981	0.9999999854930838	-1.1015284092409423e-06	4.367042282208678e-05	2.668437896047401e-07
0.0019680000000000006	0.004000000008302747	8.484115295164508e-09	0.0005000000002081893	2.1313022499785082e-10	-1.2280320000285498	0.9999999854930838	-1.1075202721567848e-06	4.384863377893899e-05	2.680888635022233e-07
0.0022140000000000007	0.0040000000105226054	9.564254948306462e-09	0.0005000000002639742	2.404306579709292e-10	-1.2277860000321186	0.9999999854930838	-1.1135513372902682e-06	4.402779243340409e-05	2.693411975306124e-07
0.002460000000000001	0.004000000013008722	1.064881262301294e-08	0.0005000000003264933	2.678799217251829e-10	-1.2275400000356873	0.9999999854930838	-1.1196300051166775e-06	4.420810186354494e-05	2.706023474326144e-07
0.002706000000000001	0.004000000015762186	1.1737818849076719e-08	0.0005000000003957834	2.954792792041639e-10	-1.227294000039256	0.9999999854930838	-1.1257629614020208e-06	4.4389723475393246e-05	2.718735503204023e-07
0.002952000000000001	0.004000000018784096	1.283130607530269e-08	0.0005000000004718814	3.232300734028299e-10	-1.2270480000428248	0.9999999854930838	-1.1319500330721897e-06	4.457265198678289e-05	2.7315476878346203e-07
0.003198000000000001	0.0040000000220755585	1.3929305852318727e-08	0.0005000000005548251	3.5113361144662046e-10	-1.2268020000463935	0.9999999854930838	-1.1381893323423117e-06	4.475684044348043e-05	2.7444564678047014e-07
0.0034440000000000013	0.004000000025637687	1.5031848576467472e-08	0.0005000000006446519	3.7919115405318667e-10	-1.2265560000499622	0.9999999854930837	-1.144478971427511e-06	4.4942241891252394e-05	2.757458282701018e-07
0.0036900000000000014	0.004000000029471603	1.6138963489806342e-08	0.0005000000007413999	4.0740391553239094e-10	-1.226310000053531	0.9999999854930837	-1.1508170625429116e-06	4.512880937586526e-05	2.7705495721103116e-07
0.003936000000000001	0.004000000033578434	1.725067868010752e-08	0.0005000000008451074	4.3577306378630724e-10	-1.2260640000570997	0.9999999854930837	-1.1572017179036386e-06	4.53164959430855e-05	2.78372677561932e-07
0.004182000000000001	0.004000000037959316	1.836702108085796e-08	0.0005000000009558131	4.6429972030922083e-10	-1.2258180000606684	0.9999999854930837	-1.1636310497248155e-06	4.5505254638679634e-05	2.7969863328147653e-07
0.0044280000000000005	0.0040000000426153905	1.9488016471259384e-08	0.0005000000010735559	4.929849601876283e-10	-1.2255720000642372	0.9999999854930837	-1.1701031702215665e-06	4.569503850841416e-05	2.81032468328337e-07
0.004674	0.004000000047547804	2.061368947622829e-08	0.0005000000011983747	5.218298121002377e-10	-1.225326000067806	0.9999999854930837	-1.1766161916090157e-06	4.588580059805555e-05	2.823738266611846e-07
0.00492	0.0040000000527577115	2.1744063566395936e-08	0.0005000000013303092	5.50835258317968e-10	-1.2250800000713746	0.9999999854930836	-1.1831682261022876e-06	4.60774939533703e-05	2.8372235223869024e-07
0.005166	0.004000000058246271	2.2879161127302753e-08	0.0005000000014693989	5.800022375594314e-10	-1.2248340000749434	0.9999999854930836	-1.1897578505399327e-06	4.6270082878938734e-05	2.8507777517864225e-07
0.005411999999999999	0.004000000064014648	2.4019004220537303e-08	0.0005000000016156837	6.093316764012576e-10	-1.224588000078512	0.9999999854930836	-1.1963855002558518e-06	4.646357671463645e-05	2.864401702356063e-07
